season;dayOfWeek;hour;meanP;stdP;meanQ;stdQ
summer;0;17;9276.216796875;2447.7485961914062;6.501232266426086;5.949163913726807
summer;0;18;5650.8865966796875;2475.701171875;3.7797030806541443;5.920685529708862
summer;0;19;2464.622589111328;2446.3316040039062;1.6891790330410004;5.914291858673096
summer;0;20;422.8620414733887;2393.9620361328125;0.22380568366497752;5.8824381828308105
summer;0;21;-38.05798625946045;2370.4590454101562;-0.07402399741113184;5.866696715354919
summer;0;22;-79.96566104888916;2397.0087890625;-0.22151326015591616;5.898891448974609
summer;0;23;-93.77841281890869;2374.4920654296875;-0.05774312373250717;5.9354575872421265
summer;1;0;-109.86075019836426;2377.3722534179688;-0.09319664165377614;5.909136891365051
summer;1;1;-140.82244110107422;2367.24560546875;-0.15288064815104005;5.868622183799744
summer;1;2;-137.1210823059082;2362.2589111328125;-0.09902325365692377;6.0083006620407104
summer;1;3;-29.166946411132812;2360.4172973632812;-0.03670830465853215;5.868447422981262
summer;1;4;23.662902235984802;2347.7848510742188;-0.14362756721675393;5.875058650970459
summer;1;5;39.39884090423584;2363.0462646484375;0.0668444689363241;5.951677918434143
summer;1;6;678.6504325866699;2404.00390625;0.6577467005699873;5.880554795265198
summer;1;7;3812.1723022460938;2418.8631591796875;2.7051464915275574;5.871068477630615
summer;1;8;10061.22705078125;2442.8430786132812;6.9606194496154785;5.871153712272644
summer;1;9;16655.89697265625;2511.9674072265625;12.042030334472656;5.913867235183716
summer;1;10;22740.41064453125;2573.208984375;16.639237642288208;5.980653643608093
summer;1;11;24940.58984375;2556.6647338867188;18.228907585144043;5.975518703460693
summer;1;12;24497.712890625;2580.3421630859375;17.910674571990967;5.924083709716797
summer;1;13;25029.80224609375;2552.6036376953125;18.460702419281006;6.042078256607056
summer;1;14;21652.1630859375;2501.3766479492188;15.840347528457642;6.045313715934753
summer;1;15;16212.942626953125;2478.7837524414062;11.622393608093262;6.015886545181274
summer;1;16;13185.57080078125;2456.219970703125;9.249313831329346;5.988064289093018
summer;1;17;11085.02734375;2475.3948974609375;7.758761048316956;5.948442816734314
summer;1;18;7227.5667724609375;2438.5640869140625;4.856881380081177;5.9037312269210815
summer;1;19;3760.8285522460938;2407.4494018554688;2.5797661542892456;5.909236192703247
summer;1;20;634.6581115722656;2368.2197875976562;0.38210205268114805;5.892906665802002
summer;1;21;9.179169654846191;2379.0487060546875;-0.10551209561526774;5.881362676620483
summer;1;22;-126.40599918365479;2349.7347412109375;-0.11576532572507856;5.909206748008728
summer;1;23;-112.26397895812988;2367.2901000976562;-0.09771152329631147;6.02169942855835
summer;2;0;-115.5058536529541;2312.8609008789062;-0.07972306013107296;5.875245571136475
summer;2;1;-59.66106414794922;2341.4615478515625;-0.12873567827045915;5.902429819107056
