index,APPARENT_TEMPERATURE:TOTAL
2020-01-06 05:00:00,2.908333361148825
2020-01-06 06:00:00,2.8083333174387666
2020-01-06 07:00:00,2.658333281675992
2020-01-06 08:00:00,2.658333361148825
2020-01-06 09:00:00,2.7333332896232747
2020-01-06 10:00:00,2.991666694482159
2020-01-06 11:00:00,3.2250000238418495
2020-01-06 12:00:00,3.466666618982966
2020-01-06 13:00:00,2.8833333253860505
2020-01-06 14:00:00,2.4833333492279
2020-01-06 15:00:00,2.033333321412383
2020-01-06 16:00:00,0.13333333035309333
2020-01-06 17:00:00,-1.783333351214705
2020-01-06 18:00:00,-2.808333357175183
2020-01-06 19:00:00,-2.950000027815492
2020-01-06 20:00:00,-3.0500000715255506
2020-01-06 21:00:00,-3.300000031789134
2020-01-06 22:00:00,-3.0500000317891325
2020-01-06 23:00:00,-3.483333309491483
2020-01-07 00:00:00,-3.1166666746139504
2020-01-07 01:00:00,-2.1499999761581496
2020-01-07 02:00:00,-1.6166666547457333
2020-01-07 03:00:00,-1.5583333174387501
2020-01-07 04:00:00,-1.3166666825612248
2020-01-07 05:00:00,-0.9749999940395351
2020-01-07 06:00:00,-0.45833333705862317
2020-01-07 07:00:00,0.0750000011175875
2020-01-07 08:00:00,0.5416666741172466
2020-01-07 09:00:00,0.9666666785875916
2020-01-07 10:00:00,1.5583333273728581
2020-01-07 11:00:00,2.2272726839239
2020-01-07 12:00:00,3.191666642824817
2020-01-07 13:00:00,3.8749999403953503
2020-01-07 14:00:00,3.575000007947283
2020-01-07 15:00:00,3.8333333333333335
2020-01-07 16:00:00,3.6500000158945656
2020-01-07 17:00:00,3.049999952316299
2020-01-07 18:00:00,2.3499999841054335
2020-01-07 19:00:00,1.5499999920527336
2020-01-07 20:00:00,1.0583333472411118
2020-01-07 21:00:00,1.6999999682108669
2020-01-07 22:00:00,2.541666646798459
2020-01-07 23:00:00,2.9000000556309833
